path,source_file,kalimat,product,quantity,tipe,speaker,intent,path_abs,feat_path,duration,n_frames,split,id,feature_path,frames
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_430.mp3,synt_430.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,429,data\features\429.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_431.mp3,synt_431.wav,catat 1 mie,mie,1.0,synt,tts_google,add_item,,,1.312,,,430,data\features\430.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_432.mp3,synt_432.wav,catat 2 telur,telur,2.0,synt,tts_google,add_item,,,1.376,,,431,data\features\431.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_433.mp3,synt_433.wav,catat 4 teh,teh,4.0,synt,tts_google,add_item,,,1.408,,,432,data\features\432.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_434.mp3,synt_434.wav,catat 5 telur,telur,5.0,synt,tts_google,add_item,,,1.44,,,433,data\features\433.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_435.mp3,synt_435.wav,catat 5 telur,telur,5.0,synt,tts_google,add_item,,,1.44,,,434,data\features\434.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_436.mp3,synt_436.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,435,data\features\435.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_437.mp3,synt_437.wav,catat 2 air mineral,air mineral,2.0,synt,tts_google,add_item,,,1.888,,,436,data\features\436.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_438.mp3,synt_438.wav,catat 1 telur,telur,1.0,synt,tts_google,add_item,,,1.472,,,437,data\features\437.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_439.mp3,synt_439.wav,catat 1 susu,susu,1.0,synt,tts_google,add_item,,,1.536,,,438,data\features\438.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_440.mp3,synt_440.wav,catat 4 minyak,minyak,4.0,synt,tts_google,add_item,,,1.472,,,439,data\features\439.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_441.mp3,synt_441.wav,catat 3 air mineral,air mineral,3.0,synt,tts_google,add_item,,,1.952,,,440,data\features\440.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_442.mp3,synt_442.wav,catat 3 teh,teh,3.0,synt,tts_google,add_item,,,1.376,,,441,data\features\441.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_443.mp3,synt_443.wav,catat 5 kopi,kopi,5.0,synt,tts_google,add_item,,,1.504,,,442,data\features\442.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_444.mp3,synt_444.wav,catat 1 air mineral,air mineral,1.0,synt,tts_google,add_item,,,2.016,,,443,data\features\443.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_445.mp3,synt_445.wav,catat 3 gula,gula,3.0,synt,tts_google,add_item,,,1.376,,,444,data\features\444.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_446.mp3,synt_446.wav,catat 5 sabun,sabun,5.0,synt,tts_google,add_item,,,1.6,,,445,data\features\445.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_447.mp3,synt_447.wav,catat 4 air mineral,air mineral,4.0,synt,tts_google,add_item,,,2.016,,,446,data\features\446.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_448.mp3,synt_448.wav,catat 3 gula,gula,3.0,synt,tts_google,add_item,,,1.376,,,447,data\features\447.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_449.mp3,synt_449.wav,catat 1 telur,telur,1.0,synt,tts_google,add_item,,,1.472,,,448,data\features\448.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_450.mp3,synt_450.wav,catat 1 telur,telur,1.0,synt,tts_google,add_item,,,1.472,,,449,data\features\449.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_451.mp3,synt_451.wav,catat 1 susu,susu,1.0,synt,tts_google,add_item,,,1.536,,,450,data\features\450.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_452.mp3,synt_452.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,451,data\features\451.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_453.mp3,synt_453.wav,catat 1 beras,beras,1.0,synt,tts_google,add_item,,,1.504,,,452,data\features\452.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_454.mp3,synt_454.wav,catat 2 kopi,kopi,2.0,synt,tts_google,add_item,,,1.44,,,453,data\features\453.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_455.mp3,synt_455.wav,catat 2 kopi,kopi,2.0,synt,tts_google,add_item,,,1.44,,,454,data\features\454.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_456.mp3,synt_456.wav,catat 5 telur,telur,5.0,synt,tts_google,add_item,,,1.44,,,455,data\features\455.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_457.mp3,synt_457.wav,catat 2 air mineral,air mineral,2.0,synt,tts_google,add_item,,,1.888,,,456,data\features\456.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_458.mp3,synt_458.wav,catat 1 susu,susu,1.0,synt,tts_google,add_item,,,1.536,,,457,data\features\457.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_459.mp3,synt_459.wav,catat 5 kopi,kopi,5.0,synt,tts_google,add_item,,,1.504,,,458,data\features\458.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_460.mp3,synt_460.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,459,data\features\459.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_461.mp3,synt_461.wav,catat 2 telur,telur,2.0,synt,tts_google,add_item,,,1.376,,,460,data\features\460.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_462.mp3,synt_462.wav,catat 1 gula,gula,1.0,synt,tts_google,add_item,,,1.44,,,461,data\features\461.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_463.mp3,synt_463.wav,catat 4 kopi,kopi,4.0,synt,tts_google,add_item,,,1.536,,,462,data\features\462.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_464.mp3,synt_464.wav,catat 2 beras,beras,2.0,synt,tts_google,add_item,,,1.376,,,463,data\features\463.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_465.mp3,synt_465.wav,catat 4 mie,mie,4.0,synt,tts_google,add_item,,,1.344,,,464,data\features\464.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_466.mp3,synt_466.wav,catat 3 telur,telur,3.0,synt,tts_google,add_item,,,1.44,,,465,data\features\465.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_467.mp3,synt_467.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,466,data\features\466.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_468.mp3,synt_468.wav,catat 1 mie,mie,1.0,synt,tts_google,add_item,,,1.312,,,467,data\features\467.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_469.mp3,synt_469.wav,catat 2 air mineral,air mineral,2.0,synt,tts_google,add_item,,,1.888,,,468,data\features\468.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_470.mp3,synt_470.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,469,data\features\469.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_471.mp3,synt_471.wav,catat 2 air mineral,air mineral,2.0,synt,tts_google,add_item,,,1.888,,,470,data\features\470.npy,119
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_472.mp3,synt_472.wav,catat 3 mie,mie,3.0,synt,tts_google,add_item,,,1.312,,,471,data\features\471.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_473.mp3,synt_473.wav,catat 3 sabun,sabun,3.0,synt,tts_google,add_item,,,1.6,,,472,data\features\472.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_474.mp3,synt_474.wav,catat 3 telur,telur,3.0,synt,tts_google,add_item,,,1.44,,,473,data\features\473.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_475.mp3,synt_475.wav,catat 1 beras,beras,1.0,synt,tts_google,add_item,,,1.504,,,474,data\features\474.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_476.mp3,synt_476.wav,catat 5 telur,telur,5.0,synt,tts_google,add_item,,,1.44,,,475,data\features\475.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_477.mp3,synt_477.wav,catat 1 air mineral,air mineral,1.0,synt,tts_google,add_item,,,2.016,,,476,data\features\476.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_478.mp3,synt_478.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,477,data\features\477.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_479.mp3,synt_479.wav,catat 4 beras,beras,4.0,synt,tts_google,add_item,,,1.536,,,478,data\features\478.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_480.mp3,synt_480.wav,catat 3 teh,teh,3.0,synt,tts_google,add_item,,,1.376,,,479,data\features\479.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_481.mp3,synt_481.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,480,data\features\480.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_482.mp3,synt_482.wav,catat 2 teh,teh,2.0,synt,tts_google,add_item,,,1.312,,,481,data\features\481.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_483.mp3,synt_483.wav,catat 2 telur,telur,2.0,synt,tts_google,add_item,,,1.376,,,482,data\features\482.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_484.mp3,synt_484.wav,catat 5 telur,telur,5.0,synt,tts_google,add_item,,,1.44,,,483,data\features\483.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_485.mp3,synt_485.wav,catat 5 kopi,kopi,5.0,synt,tts_google,add_item,,,1.504,,,484,data\features\484.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_486.mp3,synt_486.wav,catat 4 air mineral,air mineral,4.0,synt,tts_google,add_item,,,2.016,,,485,data\features\485.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_487.mp3,synt_487.wav,catat 2 sabun,sabun,2.0,synt,tts_google,add_item,,,1.536,,,486,data\features\486.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_488.mp3,synt_488.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,487,data\features\487.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_489.mp3,synt_489.wav,catat 1 beras,beras,1.0,synt,tts_google,add_item,,,1.504,,,488,data\features\488.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_490.mp3,synt_490.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,489,data\features\489.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_491.mp3,synt_491.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,490,data\features\490.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_492.mp3,synt_492.wav,catat 3 kopi,kopi,3.0,synt,tts_google,add_item,,,1.504,,,491,data\features\491.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_493.mp3,synt_493.wav,catat 5 gula,gula,5.0,synt,tts_google,add_item,,,1.408,,,492,data\features\492.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_494.mp3,synt_494.wav,catat 5 air mineral,air mineral,5.0,synt,tts_google,add_item,,,1.952,,,493,data\features\493.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_495.mp3,synt_495.wav,catat 3 gula,gula,3.0,synt,tts_google,add_item,,,1.376,,,494,data\features\494.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_496.mp3,synt_496.wav,catat 2 susu,susu,2.0,synt,tts_google,add_item,,,1.472,,,495,data\features\495.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_497.mp3,synt_497.wav,catat 4 susu,susu,4.0,synt,tts_google,add_item,,,1.536,,,496,data\features\496.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_498.mp3,synt_498.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,497,data\features\497.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_499.mp3,synt_499.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,498,data\features\498.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_500.mp3,synt_500.wav,catat 4 teh,teh,4.0,synt,tts_google,add_item,,,1.408,,,499,data\features\499.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_501.mp3,synt_501.wav,catat 5 air mineral,air mineral,5.0,synt,tts_google,add_item,,,1.952,,,500,data\features\500.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_502.mp3,synt_502.wav,catat 4 susu,susu,4.0,synt,tts_google,add_item,,,1.536,,,501,data\features\501.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_503.mp3,synt_503.wav,catat 5 sabun,sabun,5.0,synt,tts_google,add_item,,,1.6,,,502,data\features\502.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_504.mp3,synt_504.wav,catat 4 air mineral,air mineral,4.0,synt,tts_google,add_item,,,2.016,,,503,data\features\503.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_505.mp3,synt_505.wav,catat 4 air mineral,air mineral,4.0,synt,tts_google,add_item,,,2.016,,,504,data\features\504.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_506.mp3,synt_506.wav,catat 1 kopi,kopi,1.0,synt,tts_google,add_item,,,1.536,,,505,data\features\505.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_507.mp3,synt_507.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,506,data\features\506.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_508.mp3,synt_508.wav,catat 1 sabun,sabun,1.0,synt,tts_google,add_item,,,1.632,,,507,data\features\507.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_509.mp3,synt_509.wav,catat 5 mie,mie,5.0,synt,tts_google,add_item,,,1.28,,,508,data\features\508.npy,81
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_510.mp3,synt_510.wav,catat 1 gula,gula,1.0,synt,tts_google,add_item,,,1.44,,,509,data\features\509.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_511.mp3,synt_511.wav,catat 5 minyak,minyak,5.0,synt,tts_google,add_item,,,1.408,,,510,data\features\510.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_512.mp3,synt_512.wav,catat 4 sabun,sabun,4.0,synt,tts_google,add_item,,,1.632,,,511,data\features\511.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_513.mp3,synt_513.wav,catat 5 mie,mie,5.0,synt,tts_google,add_item,,,1.28,,,512,data\features\512.npy,81
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_514.mp3,synt_514.wav,catat 3 air mineral,air mineral,3.0,synt,tts_google,add_item,,,1.952,,,513,data\features\513.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_515.mp3,synt_515.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,514,data\features\514.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_516.mp3,synt_516.wav,catat 5 sabun,sabun,5.0,synt,tts_google,add_item,,,1.6,,,515,data\features\515.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_517.mp3,synt_517.wav,catat 5 mie,mie,5.0,synt,tts_google,add_item,,,1.28,,,516,data\features\516.npy,81
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_518.mp3,synt_518.wav,catat 2 sabun,sabun,2.0,synt,tts_google,add_item,,,1.536,,,517,data\features\517.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_519.mp3,synt_519.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,518,data\features\518.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_520.mp3,synt_520.wav,catat 4 minyak,minyak,4.0,synt,tts_google,add_item,,,1.472,,,519,data\features\519.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_521.mp3,synt_521.wav,catat 2 kopi,kopi,2.0,synt,tts_google,add_item,,,1.44,,,520,data\features\520.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_522.mp3,synt_522.wav,catat 2 minyak,minyak,2.0,synt,tts_google,add_item,,,1.344,,,521,data\features\521.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_523.mp3,synt_523.wav,catat 4 gula,gula,4.0,synt,tts_google,add_item,,,1.44,,,522,data\features\522.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_524.mp3,synt_524.wav,catat 5 teh,teh,5.0,synt,tts_google,add_item,,,1.376,,,523,data\features\523.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_525.mp3,synt_525.wav,catat 2 teh,teh,2.0,synt,tts_google,add_item,,,1.312,,,524,data\features\524.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_526.mp3,synt_526.wav,catat 5 beras,beras,5.0,synt,tts_google,add_item,,,1.504,,,525,data\features\525.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_527.mp3,synt_527.wav,catat 3 sabun,sabun,3.0,synt,tts_google,add_item,,,1.6,,,526,data\features\526.npy,101
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_528.mp3,synt_528.wav,catat 4 susu,susu,4.0,synt,tts_google,add_item,,,1.536,,,527,data\features\527.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_529.mp3,synt_529.wav,catat 5 teh,teh,5.0,synt,tts_google,add_item,,,1.376,,,528,data\features\528.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_530.mp3,synt_530.wav,catat 1 beras,beras,1.0,synt,tts_google,add_item,,,1.504,,,529,data\features\529.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_531.mp3,synt_531.wav,catat 5 teh,teh,5.0,synt,tts_google,add_item,,,1.376,,,530,data\features\530.npy,87
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_532.mp3,synt_532.wav,catat 1 beras,beras,1.0,synt,tts_google,add_item,,,1.504,,,531,data\features\531.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_533.mp3,synt_533.wav,catat 1 minyak,minyak,1.0,synt,tts_google,add_item,,,1.44,,,532,data\features\532.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_534.mp3,synt_534.wav,catat 2 mie,mie,2.0,synt,tts_google,add_item,,,1.248,,,533,data\features\533.npy,79
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_535.mp3,synt_535.wav,catat 4 air mineral,air mineral,4.0,synt,tts_google,add_item,,,2.016,,,534,data\features\534.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_536.mp3,synt_536.wav,catat 1 susu,susu,1.0,synt,tts_google,add_item,,,1.536,,,535,data\features\535.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_537.mp3,synt_537.wav,catat 4 sabun,sabun,4.0,synt,tts_google,add_item,,,1.632,,,536,data\features\536.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_538.mp3,synt_538.wav,catat 1 mie,mie,1.0,synt,tts_google,add_item,,,1.312,,,537,data\features\537.npy,83
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_539.mp3,synt_539.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,538,data\features\538.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_540.mp3,synt_540.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,539,data\features\539.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_541.mp3,synt_541.wav,catat 4 sabun,sabun,4.0,synt,tts_google,add_item,,,1.632,,,540,data\features\540.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_542.mp3,synt_542.wav,catat 1 sabun,sabun,1.0,synt,tts_google,add_item,,,1.632,,,541,data\features\541.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_543.mp3,synt_543.wav,catat 3 air mineral,air mineral,3.0,synt,tts_google,add_item,,,1.952,,,542,data\features\542.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_544.mp3,synt_544.wav,catat 1 telur,telur,1.0,synt,tts_google,add_item,,,1.472,,,543,data\features\543.npy,93
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_545.mp3,synt_545.wav,catat 5 kopi,kopi,5.0,synt,tts_google,add_item,,,1.504,,,544,data\features\544.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_546.mp3,synt_546.wav,catat 5 beras,beras,5.0,synt,tts_google,add_item,,,1.504,,,545,data\features\545.npy,95
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_547.mp3,synt_547.wav,catat 1 teh,teh,1.0,synt,tts_google,add_item,,,1.408,,,546,data\features\546.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_548.mp3,synt_548.wav,catat 4 gula,gula,4.0,synt,tts_google,add_item,,,1.44,,,547,data\features\547.npy,91
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_549.mp3,synt_549.wav,catat 4 beras,beras,4.0,synt,tts_google,add_item,,,1.536,,,548,data\features\548.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/synt_550.mp3,synt_550.wav,catat 3 minyak,minyak,3.0,synt,tts_google,add_item,,,1.408,,,549,data\features\549.npy,89
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_551.wav,manual_551.wav,catat 4 air mineral,air mineral,4.0,manual,mujadid,add_item,,,2.272,,,550,data\features\550.npy,143
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_552.wav,manual_552.wav,catat 4 mie,mie,4.0,manual,mujadid,add_item,,,1.344,,,551,data\features\551.npy,85
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_553.wav,manual_553.wav,catat 2 kopi,kopi,2.0,manual,mujadid,add_item,,,1.76,,,552,data\features\552.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_554.wav,manual_554.wav,catat 3 kopi,kopi,3.0,manual,mujadid,add_item,,,1.92,,,553,data\features\553.npy,121
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_555.wav,manual_555.wav,catat 1 mie,mie,1.0,manual,mujadid,add_item,,,1.762,,,554,data\features\554.npy,111
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_556.wav,manual_556.wav,catat 1 air mineral,air mineral,1.0,manual,mujadid,add_item,,,2.016,,,555,data\features\555.npy,127
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_557.wav,manual_557.wav,catat 4 mie,mie,4.0,manual,mujadid,add_item,,,1.696,,,556,data\features\556.npy,107
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_558.wav,manual_558.wav,catat 1 air mineral,air mineral,1.0,manual,mujadid,add_item,,,2.176,,,557,data\features\557.npy,137
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_559.wav,manual_559.wav,catat 2 mie,mie,2.0,manual,mujadid,add_item,,,1.248,,,558,data\features\558.npy,79
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_560.wav,manual_560.wav,catat 2 teh,teh,2.0,manual,mujadid,add_item,,,1.568,,,559,data\features\559.npy,99
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_561.wav,manual_561.wav,catat 4 teh,teh,4.0,manual,mujadid,add_item,,,1.536,,,560,data\features\560.npy,97
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_562.wav,manual_562.wav,catat 5 minyak,minyak,5.0,manual,mujadid,add_item,,,1.632,,,561,data\features\561.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_563.wav,manual_563.wav,catat 5 telur,telur,5.0,manual,mujadid,add_item,,,1.824,,,562,data\features\562.npy,115
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_564.wav,manual_564.wav,catat 1 minyak,minyak,1.0,manual,mujadid,add_item,,,1.728,,,563,data\features\563.npy,109
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_565.wav,manual_565.wav,catat 2 kopi,kopi,2.0,manual,mujadid,add_item,,,1.632,,,564,data\features\564.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_566.wav,manual_566.wav,catat 5 beras,beras,5.0,manual,mujadid,add_item,,,1.664,,,565,data\features\565.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_567.wav,manual_567.wav,catat 5 telur,telur,5.0,manual,mujadid,add_item,,,1.664,,,566,data\features\566.npy,105
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_568.wav,manual_568.wav,catat 2 gula,gula,2.0,manual,mujadid,add_item,,,1.632,,,567,data\features\567.npy,103
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_569.wav,manual_569.wav,catat 4 susu,susu,4.0,manual,mujadid,add_item,,,1.792,,,568,data\features\568.npy,113
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_570.wav,manual_570.wav,catat 2 beras,beras,2.0,manual,mujadid,add_item,,,1.962,,,569,data\features\569.npy,123
M:/ITERA/Semester 7/Deep Learning/Tubes/TTS Google/manual_571.wav,manual_571.wav,catat 3 minyak,minyak,3.0,manual,mujadid,add_item,,,1.536,,,570,data\features\570.npy,97
